id switch arsenic dist assoc educ
1394 0 0.94 7.23699998855591 0 6
1395 0 1.19 15.4069995880127 0 9
1396 0 1.26 7.48099994659424 1 10
1397 1 1.31 29.9260005950928 0 0
1398 1 1.03 25.8390007019043 0 0
1399 1 1.07 16.0909996032715 0 0
1400 0 0.58 22.9300003051758 1 12
1401 1 0.7 19.0119991302490 0 0
1402 1 0.61 26.5279998779297 0 0
1403 0 0.66 9.4980001449585 0 0
1404 0 0.63 16.9200000762939 1 4
1405 0 0.86 22.7329998016357 1 4
1406 0 0.63 11.3439998626709 0 0
1407 0 0.61 4.65100002288818 0 10
1408 1 0.85 3.56900000572205 0 10
1409 1 0.61 15.4919996261597 0 5
1410 0 0.51 14.5629997253418 0 10
1411 1 2.52 28.1609992980957 0 5
1412 0 0.53 7.98899984359741 0 9
1413 1 1.15 3.61199998855591 0 0
1414 1 1.02 26.3740005493164 1 8
1415 1 0.85 10.7209997177124 1 6
1416 0 1.1 23.246000289917 0 0
1417 0 3.43 27.7649993896484 1 0
1418 1 0.56 32.1469993591309 1 10
1419 1 1.58 39.3409996032715 0 7
1420 0 1.83 10.125 0 10
1421 1 0.83 29.3290004730225 1 5
1422 1 1.08 20.6110000610352 1 10
1423 1 1.28 19.8850002288818 1 2
1424 1 0.9 4.11899995803833 1 11
1425 1 1.23 12.7130002975464 1 0
1426 1 0.52 13.5930004119873 0 12
1427 1 0.96 19.5429992675781 1 5
1428 1 1.26 16.8500003814697 1 0
1429 0 1.19 20.3889999389648 1 7
1430 1 0.55 16.9360008239746 1 10
1431 1 0.63 7.19199991226196 1 6
1432 1 0.97 8.0600004196167 0 10
1433 0 1.25 7.01200008392334 1 0
1434 1 0.97 63.1500015258789 0 5
1435 1 1.46 57.3610000610352 0 0
1436 1 0.72 34.4389991760254 0 10
1437 0 3.74 2.45399999618530 1 0
1438 0 5.24 36.4090003967285 0 10
1439 1 1.21 9.21300029754639 0 9
1440 0 0.56 14.3780002593994 0 0
1441 0 0.53 10.4490003585815 1 2
1442 0 1.64 50.4910011291504 0 3
1443 0 0.73 7.50299978256226 0 0
1444 0 1.09 15.6619997024536 0 0
1445 1 1.44 12.3929996490479 1 0
1446 0 0.9 17.1590003967285 0 5
1447 1 1.49 12.5190000534058 0 8
1448 0 1.28 0.925999999046326 1 5
1449 1 0.52 2.79099988937378 0 0
1450 1 0.77 24.6889991760254 1 9
1451 1 0.82 27.1569995880127 0 10
1452 1 0.74 12.0150003433228 0 14
1453 1 1.55 30.0170001983643 0 10
1454 1 2.18 15.9409999847412 0 10
1455 1 1.07 20.2029991149902 0 10
1456 1 1.07 8.58399963378906 1 0
1457 0 1.44 26.5359992980957 1 8
1458 1 1.37 41 1 0
1459 1 0.98 46.4389991760254 1 8
1460 1 0.62 3.03200006484985 0 3
1461 1 0.63 36.7729988098145 0 5
1462 1 2.17 41.7099990844727 0 5
1463 1 0.9 34.6539993286133 1 0
1464 1 1.85 43.4259986877441 1 0
1465 1 1.44 28.4769992828369 1 10
1466 1 1.03 9.64000034332275 0 10
1467 1 0.63 11.9739999771118 1 0
1468 1 1.46 7.27699995040894 0 10
1469 0 2.21 19.3209991455078 0 5
1470 1 1.01 6.50699996948242 0 0
1471 1 0.77 25.9519996643066 0 0
1472 1 0.64 16.8579998016357 0 9
1473 1 0.66 19.2649993896484 0 7
1474 0 0.6 72.8330001831055 0 0
1475 1 0.86 63.3250007629395 0 9
1476 0 1 22.1819992065430 1 5
1477 1 1.75 24.1830005645752 1 10
1478 0 1.76 24.6909999847412 1 2
1479 0 1.02 26.7950000762939 0 5
1480 1 1.8 5.28499984741211 0 10
1481 0 2.99 31.4389991760254 0 6
1482 1 0.87 66.9580001831055 1 0
1483 1 1.19 13.2299995422363 0 10
1484 1 3.26 23.0300006866455 1 3
1485 1 6.53 36.4140014648438 1 12
1486 1 4.22 30.6189994812012 0 12
1487 0 3.67 12.4799995422363 1 6
1488 1 3.58 5.38800001144409 0 10
1489 1 3.21 7.75899982452393 0 3
1490 1 3.52 42.0870018005371 0 12
1491 1 3.32 6.3899998664856 0 12
1492 1 2 14.6239995956421 0 0
1493 1 2.89 11.2829999923706 0 8
1494 1 3.12 11.5670003890991 0 8
1495 1 2.13 86.0179977416992 0 6
1496 1 1.68 9.5609998703003 0 5
1497 0 0.88 28.6539993286133 1 7
1498 1 2.69 41.0750007629395 0 5
1499 1 3.36 41.8540000915527 0 0
1500 1 2.18 27.5849990844727 0 8
1501 0 1.36 10.4709997177124 0 0
1502 1 3.46 34.2690010070801 0 9
1503 1 2.88 24.0979995727539 0 0
1504 1 2.1 10.9650001525879 0 0
1505 1 2.45 5.01399993896484 0 0
1506 1 2.98 32.1100006103516 0 5
1507 1 2.27 27.5389995574951 0 0
1508 1 2.37 32.4620018005371 0 5
1509 1 1.67 14.0430002212524 1 9
1510 1 2.08 11.0950002670288 0 0
1511 1 2.17 8.18200016021729 1 5
1512 1 2.18 3.67499995231628 1 8
1513 1 1.92 16.3530006408691 1 0
1514 1 2.61 22.6860008239746 0 0
1515 1 2.03 32.1199989318848 0 5
1516 1 5.06 15.0799999237061 0 0
1517 1 2.38 5.25600004196167 0 5
1518 1 2.96 19.8419990539551 1 9
1519 1 3.12 22.2900009155273 0 10
1520 0 1.67 46.0349998474121 0 7
1521 1 2.39 23.8379993438721 0 0
1522 1 2.66 28.5790004730225 0 0
1523 1 3.31 20.132999420166 0 6
1524 1 5.41 11.6929998397827 0 6
1525 0 2.41 25.0289993286133 1 3
1526 0 0.62 20.1679992675781 0 0
1527 1 1.28 15.5640001296997 0 2
1528 1 2.04 19.0699996948242 1 4
1529 1 2.31 31.5270004272461 0 0
1530 1 2.46 17.6180000305176 1 0
1531 0 1.92 33.6310005187988 0 0
1532 1 3.26 37.9790000915527 1 7
1533 1 1.85 28.7910003662109 1 0
1534 1 2.05 19.2810001373291 1 0
1535 1 1.65 30.7679996490479 1 0
1536 1 0.61 63.6549987792969 1 0
1537 1 1.99 57.2859992980957 0 0
1538 1 3.56 55.4090003967285 0 0
1539 1 1.98 45.2519989013672 0 0
1540 1 2.06 32.8790016174316 1 0
1541 1 1.7 27.0580005645752 1 5
1542 1 2.02 23.8209991455078 0 0
1543 1 2.13 48.773998260498 1 3
1544 0 0.67 5.22900009155273 0 8
1545 1 3.34 23.8490009307861 0 6
1546 1 2.32 13.4510002136230 0 4
1547 1 1.88 31.2360000610352 0 5
1548 0 2.82 62.3400001525879 0 0
1549 0 2.47 32.2649993896484 0 5
1550 0 2.86 41.3019981384277 0 0
1551 1 3.26 42.2989997863770 0 5
1552 0 0.92 54.2309989929199 1 0
1553 0 1.46 45.2220001220703 0 5
1554 0 2.86 60.2550010681152 1 5
1555 0 3.27 66.3239974975586 0 5
1556 0 3.45 64.7939987182617 1 5
1557 0 4.46 37.8730010986328 0 8
1558 0 3.32 28.8899993896484 1 5
1559 0 4.78 46.6119995117188 0 5
1560 0 3.86 52.7290000915527 0 0
1561 0 2.97 58.0110015869141 0 10
1562 0 2.72 48.076000213623 0 5
1563 1 3.01 40.0929985046387 0 0
1564 0 1.29 71.3870010375977 1 12
1565 0 1.95 74.2730026245117 0 0
1566 1 5.28 50.1150016784668 0 5
1567 1 6 70.6179962158203 0 0
1568 1 3.36 75.3219985961914 1 5
1569 1 2.61 59.5800018310547 0 5
1570 1 2.39 80.6650009155273 0 0
1571 1 1.09 44.3769989013672 0 12
1572 1 3.75 33.9939994812012 0 6
1573 1 1.24 46.5460014343262 0 0
1574 0 4.74 47.7309989929199 0 5
1575 0 4.25 37.4459991455078 0 0
1576 1 1.36 20.3939990997314 0 5
1577 1 3.41 30.1599998474121 1 5
1578 1 2.72 18.0100002288818 0 8
1579 1 2.6 35.4249992370605 1 7
1580 0 2.64 57.6720008850098 0 0
1581 0 3.34 82.6340026855469 0 6
1582 1 3.28 68.5989990234375 0 10
1583 0 3.62 113.283996582031 1 8
1584 0 3.12 72.6760025024414 0 7
1585 1 1.83 74.7490005493164 1 7
1586 0 2.98 70.4219970703125 1 5
1587 0 2.79 60.2799987792969 1 5
1588 0 2.24 22.0979995727539 0 0
1589 1 1.56 54.984001159668 1 9
1590 1 1.35 28.625 0 10
1591 1 1.95 2.84899997711182 0 10
1592 1 1.7 3.38000011444092 0 8
1593 1 1.15 29.7810001373291 0 5
1594 0 1.98 17.8020000457764 1 5
1595 1 0.96 20.2010002136230 0 6
1596 1 1.48 22.3990001678467 0 0
1597 0 0.87 12.5249996185303 0 0
1598 1 0.63 140.117996215820 0 0
1599 0 1.21 158.485000610352 0 0
1600 1 2.05 150.768997192383 0 0
1601 0 2.96 172.522003173828 0 0
1602 1 1.4 152.029006958008 0 0
1603 1 2.64 151.039001464844 0 0
1604 1 1.95 165.416000366211 0 0
1605 0 5.54 167.083999633789 0 0
1606 1 1.12 25.5779991149902 0 0
1607 1 2.18 33.2999992370605 0 6
1608 1 3.02 32.2050018310547 0 5
1609 0 1.77 18.0480003356934 1 0
1610 1 1.46 25.3059997558594 0 5
1611 1 1.38 10.3039999008179 1 0
1612 1 1.63 18.1849994659424 1 0
1613 1 1.33 10.1040000915527 1 0
1614 0 3.48 37.5219993591309 1 5
1615 1 1.95 15.4169998168945 0 5
1616 1 0.84 4.34100008010864 0 7
1617 1 2.65 20.5669994354248 0 5
1618 1 1.56 33.6790008544922 0 6
1619 1 0.69 5.73400020599365 0 7
1620 1 2.31 27.5189990997314 1 0
1621 1 1.14 35.1580009460449 1 0
1622 1 1.98 13.5670003890991 0 5
1623 1 1.82 6.30900001525879 0 10
1624 0 1.09 43.5289993286133 0 6
1625 1 0.56 62.4000015258789 0 7
1626 0 2.18 20.9370002746582 0 0
1627 0 1.31 20.4829998016357 1 0
1628 0 1.06 29.8759994506836 1 0
1629 0 1.25 23.1030006408691 1 0
1630 0 0.87 39.8230018615723 0 0
1631 1 1.32 52.3569984436035 1 0
1632 1 1.84 48.5299987792969 1 0
1633 1 0.95 23.9869995117188 1 0
1634 1 1.12 44.640998840332 1 5
1635 1 1.32 25.4200000762939 1 5
1636 1 0.81 63.9949989318848 1 0
1637 0 0.57 86.291000366211 1 0
1638 1 2 88.7519989013672 0 4
1639 1 1.22 65.636001586914 0 0
1640 0 1.91 95.302001953125 0 6
1641 1 1.41 67.4919967651367 0 6
1642 0 1.57 58.6339988708496 0 6
1643 0 1.11 58.2109985351563 0 6
1644 0 1.3 77.8820037841797 0 0
1645 0 1.05 106.016998291016 0 6
1646 0 0.95 118.441001892090 0 7
1647 1 1.68 119.599998474121 1 0
1648 1 1.26 118.359001159668 0 0
1649 0 1.34 81.0120010375977 0 5
1650 1 0.83 19.6350002288818 0 5
1651 1 1.07 64.3570022583008 1 10
1652 1 1 46.8660011291504 0 5
1653 1 0.81 33.7799987792969 0 4
1654 0 1.02 39.6469993591309 0 5
1655 0 0.79 23.1450004577637 1 5
1656 0 0.8 11.3669996261597 1 8
1657 1 0.91 16.6860008239746 0 7
1658 0 0.83 16.4389991760254 0 7
1659 0 0.98 8.02999973297119 0 0
1660 1 1.24 35.9189987182617 0 8
1661 0 1.13 46.0690002441406 0 0
1662 0 0.68 222.705993652344 0 5
1663 0 1.56 184.078994750977 0 10
1664 0 1.57 131.104995727539 0 5
1665 1 4.42 36.2010002136230 1 6
1666 1 1.48 42.9179992675781 1 0
1667 0 1.49 185.389999389648 0 8
1668 0 1.37 41.7029991149902 1 0
1669 0 1.13 63.9010009765625 1 0
1670 0 1.21 33.2669982910156 1 0
1671 0 1.13 21.7689990997314 1 0
1672 0 0.86 16.3209991455078 1 0
1673 0 1.06 19.9869995117188 1 10
1674 0 0.89 53.4790000915527 1 0
1675 0 0.95 58.5130004882813 0 0
1676 1 1.46 10.2419996261597 1 0
1677 1 1.27 47.4710006713867 0 0
1678 1 1.36 73.4250030517578 0 5
1679 1 1.14 61.3520011901855 1 0
1680 0 1.37 46.5309982299805 1 0
1681 1 1.27 64.0210037231445 1 5
1682 1 0.8 33.5839996337891 1 5
1683 1 0.94 39.1469993591309 0 10
1684 0 0.82 42.8390007019043 1 0
1685 1 2.42 26.7689990997314 0 16
1686 1 2.81 18.7000007629395 0 16
1687 1 3.48 22.2590007781982 0 16
1688 1 2.32 24.3010005950928 0 16
1689 1 1.85 29.3729991912842 0 16
1690 0 3.83 18.7600002288818 1 5
1691 0 1.17 22.1930007934570 1 5
1692 1 1.41 17.003999710083 0 0
1693 0 0.57 7.80399990081787 0 0
1694 1 1.93 15.0100002288818 0 0
1695 1 1.19 79.9440002441406 0 4
1696 0 0.74 43.5690002441406 0 8
1697 1 0.71 24.2119998931885 0 0
1698 1 0.94 11.5190000534058 0 3
1699 1 1.52 40.6310005187988 1 7
1700 1 2.67 40.6360015869141 0 12
1701 1 1.56 29.0359992980957 0 9
1702 1 2.35 19.2649993896484 1 8
1703 1 2.61 32.7869987487793 1 0
1704 0 1.23 33.0519981384277 1 0
1705 1 1.82 44.2150001525879 0 5
1706 0 1.42 67.2480010986328 0 0
1707 1 0.66 17.3509998321533 1 0
1708 1 1.97 48.3689994812012 0 12
1709 1 0.92 147.863998413086 0 0
1710 0 2 130.873992919922 1 0
1711 0 0.94 9.78699970245361 0 0
1712 0 1.9 177.330993652344 1 10
1713 1 2.26 218.542007446289 0 10
1714 0 1.79 307.790985107422 1 0
1715 1 3.11 272.380004882813 0 10
1716 1 4.48 29.0069999694824 0 0
1717 0 0.68 26.2150001525879 0 7
1718 0 2.21 35.2239990234375 0 10
1719 1 2.41 37.4609985351563 0 4
1720 1 2.25 9.57400035858154 1 7
1721 0 1.32 50.2459983825684 0 0
1722 0 0.53 15.2889995574951 0 0
1723 0 0.61 19.1609992980957 0 0
1724 0 0.64 31.1219997406006 0 5
1725 0 2.5 32.9630012512207 0 5
1726 0 0.99 30.4220008850098 0 0
1727 1 3.23 40.2210006713867 0 0
1728 1 0.78 47.1319999694824 1 12
1729 1 0.72 59.2760009765625 1 12
1730 1 0.89 31.261999130249 0 12
1731 1 2.94 28.1900005340576 0 5
1732 0 1.64 20.5440006256104 1 0
1733 1 1.18 20.5820007324219 1 0
1734 0 0.68 38.2610015869141 1 0
1735 0 1.42 48.273998260498 0 8
1736 0 0.69 56.5579986572266 1 5
1737 0 1.97 34.7109985351563 1 12
1738 1 2.92 44.4329986572266 1 5
1739 0 0.97 90.8109970092773 0 0
1740 0 2.42 83.0550003051758 1 0
1741 1 7.48 127.387001037598 1 0
1742 0 7.28 114.690002441406 1 0
1743 0 2.04 97.5329971313477 1 0
1744 1 1.34 79.5879974365234 1 7
1745 0 1.84 94.7559967041016 0 8
1746 0 1.94 73.3629989624023 0 5
1747 0 1.72 95.3030014038086 1 5
1748 0 3.49 149.992004394531 0 10
1749 0 2.25 148.714996337891 0 10
1750 1 3.89 163.041000366211 1 7
1751 1 1.65 79.556999206543 1 8
1752 1 3.21 69.8079986572266 1 6
1753 1 2.81 102.332000732422 1 12
1754 0 2.12 79.4800033569336 1 8
1755 1 1.06 91.4410018920898 1 12
1756 0 1.3 92.4899978637695 0 3
1757 1 2.23 81.9759979248047 0 8
1758 0 2.2 74.511001586914 1 9
1759 1 0.73 14.7119998931885 1 0
1760 1 1.78 29.1989994049072 0 5
1761 0 7.79 16.9300003051758 0 0
1762 1 4.84 14.6440000534058 1 0
1763 0 3.9 30.2140007019043 1 0
1764 0 3.21 34.8199996948242 1 0
1765 0 2.33 42.9720001220703 1 0
1766 0 0.89 34.7569999694824 1 0
1767 1 2.37 17.3819999694824 0 0
1768 1 2.54 21.8880004882813 0 15
1769 1 3.37 72.8450012207031 0 15
1770 1 2.56 48.9090003967285 1 7
1771 1 4.92 45.7610015869141 0 0
1772 1 4.96 53.765998840332 0 0
1773 0 6.89 54.3919982910156 1 0
1774 1 2.38 41.9000015258789 0 0
1775 1 6.32 55.2529983520508 1 0
1776 1 2.9 19.4080009460449 0 9
1777 1 5.2 23.2950000762939 0 0
1778 1 1.05 16.4650001525879 1 0
1779 1 1.09 17.5709991455078 1 10
1780 1 1.61 9.6569995880127 0 6
1781 1 2.03 9.23499965667725 0 12
1782 1 0.82 17.2859992980957 0 0
1783 1 0.67 5.32800006866455 0 13
1784 0 1.91 4.55299997329712 1 3
1785 1 1.49 35.6010017395020 0 14
1786 0 2.08 13.4079999923706 1 0
1787 0 1.99 22.2840003967285 0 10
1788 0 2.38 38.8370018005371 0 4
1789 1 1.87 50.632999420166 0 0
1790 1 0.98 23.4729995727539 0 0
1791 0 2.32 25.1819992065430 0 0
1792 1 2.74 34.8300018310547 1 0
1793 1 3.21 30.375 0 9
1794 1 1.4 32.0060005187988 1 9
1795 0 0.79 13.9289999008179 0 0
1796 1 1.09 20.0330009460449 1 0
1797 1 1.1 24.0419998168945 1 7
1798 1 0.64 12.8730001449585 0 0
1799 1 1.36 6.99300003051758 0 0
1800 1 1.84 16.2609996795654 0 0
1801 0 2.32 16.3430004119873 0 9
1802 1 3.35 13.6569995880127 0 12
1803 0 1.72 20.0259990692139 0 5
1804 0 1.72 15.0410003662109 0 10
1805 1 1.97 27.6480007171631 0 8
1806 0 0.72 55.1259994506836 0 5
1807 1 1.15 40.8470001220703 1 10
1808 0 1.76 19.5849990844727 1 4
1809 1 2.64 56.2280006408691 1 0
1810 0 1.71 43.2799987792969 1 0
1811 1 2.98 42.0099983215332 0 5
1812 1 0.55 21.4160003662109 1 0
1813 1 2.13 21.5949993133545 0 0
1814 1 3.96 12.3529996871948 1 0
1815 1 2.3 12.4209995269775 1 5
1816 1 4.79 8.1569995880127 0 0
1817 1 1.17 11.5769996643066 0 6
1818 0 5.07 30.8500003814697 0 0
1819 1 3.01 64.2919998168945 0 9
1820 1 1.73 28.7520008087158 1 3
1821 0 2.51 24.2759990692139 1 9
1822 0 0.63 15.2659997940063 0 11
1823 0 1.18 9.19299983978271 1 8
1824 1 0.8 23.8299999237061 1 0
1825 1 6.59 26.5349998474121 1 5
1826 1 2.81 14.9569997787476 1 5
1827 1 1.9 11.7939996719360 0 9
1828 1 3.9 29.8929996490479 1 0
1829 1 5.58 20.3589992523193 0 5
1830 1 3.49 43.5670013427734 0 3
1831 1 3.09 30.4309997558594 0 5
1832 0 3.92 41.6080017089844 0 5
1833 0 1.02 47.9560012817383 1 0
1834 1 1.35 26.7830009460449 0 0
1835 1 0.98 42.3250007629395 1 0
1836 1 1.12 78.9489974975586 1 5
1837 1 0.82 80.5690002441406 1 5
1838 1 0.99 80.3239974975586 1 7
1839 1 1.38 54.9269981384277 0 5
1840 1 0.91 54.3899993896484 0 4
1841 1 1.27 41.5950012207031 0 5
1842 0 1.1 57.1139984130859 0 5
1843 0 0.64 26.4449996948242 0 5
1844 1 0.89 21.6149997711182 1 0
1845 0 0.78 11.1429996490479 0 8
1846 1 0.64 17.0100002288818 1 8
1847 0 0.73 8.41300010681152 1 2
1848 1 0.68 4.2189998626709 1 0
1849 1 2.33 20.7059993743896 1 3
1850 1 2.44 24.5359992980957 1 2
1851 1 2.1 5.95100021362305 1 2
1852 1 1.9 7.1579999923706 1 0
1853 1 0.52 23.8099994659424 1 0
1854 1 4.05 87.2399978637695 0 5
1855 1 4.94 12.4930000305176 1 8
1856 1 5.73 3.0699999332428 1 12
1857 1 3.5 77.2289962768555 1 7
1858 1 2.07 46.2890014648438 1 4
1859 1 2.52 47.9659996032715 1 7
1860 0 2.71 41.6640014648438 1 5
1861 1 2.47 61.1809997558594 1 2
1862 1 0.78 67.2259979248047 0 5
1863 1 3.28 44.4249992370605 1 5
1864 1 2.29 14.7550001144409 1 7
1865 1 1.11 8.76900005340576 1 5
1866 1 2.39 29.7700004577637 0 3
1867 1 3.17 17.0440006256104 1 0
1868 1 2.04 22.6959991455078 1 10
1869 1 1.26 26.4300003051758 1 3
1870 1 2.64 50.3720016479492 1 12
1871 1 2.67 49.5859985351563 1 0
1872 1 1.64 75.3059997558594 0 9
1873 1 1.91 41.8510017395020 0 10
1874 1 2.15 19.5860004425049 1 4
1875 1 1.9 46.1889991760254 1 5
1876 1 1.66 35.8880004882813 0 0
1877 1 2.06 26.2140007019043 1 0
1878 1 1.1 16.9750003814697 0 5
1879 0 1.28 45.4720001220703 0 0
1880 1 2.34 46.3040008544922 1 8
1881 1 2.51 56.9049987792969 1 0
1882 1 3.4 50.6920013427734 1 3
1883 1 3.08 34.2869987487793 0 0
1884 1 2.1 9.07999992370605 1 5
1885 0 0.77 18.2730007171631 1 5
1886 1 5.04 100.138000488281 0 3
1887 1 4.07 73.0439987182617 0 12
1888 1 7.37 59.5449981689453 1 4
1889 1 8.79 32.9259986877441 0 6
1890 0 3.52 47.0629997253418 0 3
1891 1 3.59 15.3030004501343 0 4
1892 1 3.87 18.7730007171631 0 10
1893 1 2.68 29.9500007629395 0 2
1894 1 5.48 41.4259986877441 0 6
1895 1 3.72 0.649999976158142 0 4
1896 1 5.54 8.67599964141846 0 5
1897 1 5.8 17.3729991912842 0 3
1898 1 6.08 32.3330001831055 0 12
1899 1 3.8 17.3509998321533 0 0
1900 1 2.15 24.8859996795654 1 0
1901 1 2.74 40.3190002441406 0 0
1902 1 2.5 42.1360015869141 1 0
1903 1 2.98 17.6100006103516 1 8
1904 1 2.26 17.0049991607666 1 0
1905 1 0.67 15.5959997177124 1 4
1906 1 2.4 38.6459999084473 1 0
1907 1 1.02 83.8089981079102 1 0
1908 1 1.1 76.4420013427734 1 0
1909 1 2.75 61.2159996032715 1 0
1910 1 1.83 55.3619995117188 1 5
1911 1 0.82 39.9809989929199 1 0
1912 0 0.75 46.5509986877441 1 5
1913 1 1.25 37.0009994506836 1 7
1914 1 1.05 32.5820007324219 1 0
1915 1 0.83 22.7590007781982 1 5
1916 1 1.13 4.96299982070923 0 5
1917 1 1.12 53.1259994506836 0 0
1918 0 1.35 22.7849998474121 1 5
1919 1 1.25 27.5890007019043 1 3
1920 1 2.25 53.4010009765625 0 0
1921 1 1.97 69.4489974975586 0 2
1922 1 1.68 39.5610008239746 0 5
1923 0 0.54 23.4650001525879 1 2
1924 1 0.64 16.3010005950928 1 5
1925 1 0.8 42.0229988098145 0 2
1926 1 1.1 13.75 0 0
1927 1 2.14 19.253999710083 1 4
1928 1 3.96 16.9659996032715 0 10
1929 1 0.76 23.5060005187988 0 8
1930 1 5.28 52.3009986877441 0 4
1931 1 1.89 56.0260009765625 0 3
1932 1 1.71 0.591000020503998 1 0
1933 1 1.46 24.5359992980957 0 5
1934 1 3.45 37.7729988098145 0 10
1935 0 2.92 65.5950012207031 0 5
1936 0 4.4 35.7939987182617 0 5
1937 1 4.99 4.96999979019165 0 5
1938 1 1.51 77.8209991455078 0 0
1939 1 1.82 104.458999633789 0 0
1940 0 0.99 31.5580005645752 0 5
1941 1 2.71 33.9510002136230 0 15
1942 0 2.39 36.609001159668 1 5
1943 1 2.7 29.2840003967285 1 6
1944 1 3.9 32.2229995727539 0 3
1945 1 2.95 25.6889991760254 0 5
1946 1 3.66 10.0459995269775 0 5
1947 1 1.1 32.8320007324219 1 4
1948 0 2.07 32.0509986877441 0 4
1949 1 3.07 43.9179992675781 1 5
1950 1 2.11 49.681999206543 0 5
1951 1 2.19 47.9099998474121 1 5
1952 1 2.31 38.7830009460449 0 4
1953 0 0.83 41.7680015563965 0 2
1954 1 0.6 54.0449981689453 1 4
1955 1 1.12 62.3199996948242 0 3
1956 1 0.54 47.3629989624023 0 10
1957 1 1.27 38.1539993286133 0 3
1958 1 1.05 23.1800003051758 0 5
1959 1 0.82 19.3630008697510 1 0
1960 1 0.62 16.4139995574951 0 0
1961 0 1.51 33.1419982910156 1 5
1962 1 0.68 24.9060001373291 1 4
1963 1 1.66 16.2679996490479 1 2
1964 0 0.52 26.7639999389648 1 4
1965 0 0.62 5.47499990463257 1 4
1966 1 0.6 2.71799993515015 1 4
1967 0 0.51 26.0799999237061 1 4
1968 1 1.34 31.1450004577637 1 15
1969 1 0.68 44.5709991455078 0 12
1970 1 0.66 54.5670013427734 1 4
1971 1 0.68 64.4789962768555 1 10
1972 1 0.8 62.3839988708496 0 10
1973 1 0.71 61.5769996643066 0 10
1974 1 0.8 34.8660011291504 0 14
1975 1 0.97 35.4410018920898 1 12
1976 0 2.8 24.4449996948242 1 4
1977 0 0.99 22.3239994049072 1 12
1978 0 1.13 9.4709997177124 1 4
1979 0 0.77 6.52899980545044 1 4
1980 1 0.93 11.0179996490479 0 5
1981 0 3.37 5.44000005722046 1 0
1982 0 1.25 22.7029991149902 1 0
1983 1 2.69 38.5810012817383 1 7
1984 0 0.6 38.7360000610352 1 3
1985 1 0.73 56.2150001525879 0 0
1986 1 2.69 48.851001739502 1 0
1987 1 2.61 55.8349990844727 0 8
1988 1 3.43 62.8040008544922 0 4
1989 0 4.09 51.6920013427734 0 0
1990 0 2.23 32.4860000610352 1 4
1991 1 2.35 31.9510002136230 0 8
1992 0 4.62 55.1520004272461 0 5
1993 0 1.99 60.6720008850098 1 0
1994 0 1.01 89.890998840332 0 10
1995 0 3.23 93.5989990234375 0 0
1996 0 1.31 166.361999511719 0 0
1997 1 0.85 177.266998291016 0 9
1998 0 0.84 158.292999267578 1 3
1999 0 2.11 66.7020034790039 1 4
2000 0 1.36 74.177001953125 1 10
2001 0 0.75 40.1160011291504 0 7
2002 1 1.25 67.5979995727539 0 10
2003 1 1.34 18.2220001220703 0 8
2004 0 0.88 81.9599990844727 1 5
2005 0 1.05 49.5429992675781 0 5
2006 0 1.4 55.7760009765625 1 0
2007 0 1.03 52.0379981994629 1 0
2008 0 1.15 98.8759994506836 1 0
2009 0 1.15 94.7850036621094 0 0
2010 0 0.89 104.093002319336 1 5
2011 0 1.07 66.7580032348633 1 5
2012 1 1.09 44.6910018920898 1 5
2013 0 2.04 97.838996887207 1 0
2014 1 0.83 104.314002990723 0 0
2015 1 0.63 107.079002380371 0 10
2016 0 1.09 66.8399963378906 0 5
2017 1 0.96 17.3899993896484 0 12
2018 0 0.74 48.8059997558594 0 5
2019 1 2.38 30.4500007629395 0 0
2020 0 0.69 30.6849994659424 0 5
2021 0 0.97 41.3460006713867 0 0
2022 1 1.91 66.7460021972656 0 5
2023 1 1.86 37.4329986572266 0 0
2024 0 0.92 35.8440017700195 0 0
2025 0 2.4 11.7019996643066 1 8
2026 0 1.71 37.6010017395020 0 5
2027 0 1.08 30.7119998931885 0 0
2028 1 0.98 53.4970016479492 0 0
2029 0 0.84 68.4509963989258 0 0
2030 0 0.74 75.9169998168945 1 9
2031 0 0.96 84.8349990844727 0 0
2032 0 1.31 128.621002197266 0 10
2033 1 3.17 140.531005859375 1 0
2034 0 2.8 128.388000488281 1 14
2035 1 1.27 153.173004150391 0 7
2036 0 0.87 172.733993530273 0 14
2037 0 2.23 170.220001220703 0 0
2038 1 1.93 175.725006103516 0 12
2039 0 1.08 93.2160034179688 0 4
2040 0 1.11 80.0849990844727 1 8
2041 0 1.7 108.911003112793 0 0
2042 1 2.21 68.556999206543 1 0
2043 0 0.83 139.080993652344 0 4
2044 1 1.36 127.642997741699 0 4
2045 1 1.42 50.4210014343262 0 0
2046 0 0.54 39.5740013122559 1 0
2047 0 2.28 79.7210006713867 0 4
2048 0 2.08 127.25 1 0
2049 0 0.87 134.315994262695 1 4
2050 0 0.91 135.10400390625 1 0
2051 0 1.45 132.244003295898 0 4
2052 0 1.61 118.935997009277 0 4
2053 1 3.38 60.8059997558594 0 4
2054 1 3.49 87.0979995727539 0 0
2055 1 2.72 55.5009994506836 1 0
2056 1 1.43 36.2039985656738 1 0
2057 1 1.86 46.8079986572266 0 4
2058 1 2.38 67.4169998168945 0 0
2059 1 2.09 93.9499969482422 1 3
2060 0 1.66 70.2109985351563 1 2
2061 0 1.51 113.008003234863 1 8
2062 1 5.12 96.2220001220703 1 9
2063 0 4.41 141.244003295898 1 4
2064 1 3.37 156.123001098633 1 0
