"-------------------------------------------------------------------------------------------"
" Atmospheric CO2 concentrations (ppm) derived from in situ air measurements                "
" at Mauna Loa, Observatory, Hawaii: Latitude 19.5°N Longitude 155.6°W Elevation 3397m      "
"                                                                                           "
" Source: R. F. Keeling, S. J. Walker, S. C. Piper and A. F. Bollenbacher                   "
" Scripps CO2 Program ( http://scrippsco2.ucsd.edu )                                        "
" Scripps Institution of Oceanography (SIO)                                                 "
" University of California                                                                  "
" La Jolla, California USA 92093-0244                                                       "
"                                                                                           "
" Status of data and correspondence:                                                        "
"                                                                                           "
" These data are subject to revision based on recalibration of standard gases. Questions    "
" about the data should be directed to Dr. Ralph Keeling (rkeeling@ucsd.edu), Stephen Walker"
" (sjwalker@ucsd.edu) and Stephen Piper (scpiper@ucsd.edu), Scripps CO2 Program.            "
"                                                                                           "
" Baseline data in this file through 05-Jul-2017 from archive dated 06-Jul-2017 17:43:07    "
"                                                                                           "
"-------------------------------------------------------------------------------------------"
"                                                                                           "
" Please cite as:                                                                           "
"                                                                                           "
" C. D. Keeling, S. C. Piper, R. B. Bacastow, M. Wahlen, T. P. Whorf, M. Heimann, and       "
" H. A. Meijer, Exchanges of atmospheric CO2 and 13CO2 with the terrestrial biosphere and   "
" oceans from 1978 to 2000.  I. Global aspects, SIO Reference Series, No. 01-06, Scripps    "
" Institution of Oceanography, San Diego, 88 pages, 2001.                                   "
"                                                                                           "
" If it is necessary to cite a peer-reviewed article, please cite as:                       "
"                                                                                           "
" C. D. Keeling, S. C. Piper, R. B. Bacastow, M. Wahlen, T. P. Whorf, M. Heimann, and       "
" H. A. Meijer, Atmospheric CO2 and 13CO2 exchange with the terrestrial biosphere and       "
" oceans from 1978 to 2000: observations and carbon cycle implications, pages 83-113,       "
" in "A History of Atmospheric CO2 and its effects on Plants, Animals, and Ecosystems",     "
" editors, Ehleringer, J.R., T. E. Cerling, M. D. Dearing, Springer Verlag,                 "
" New York, 2005.                                                                           "
"                                                                                           "
"-------------------------------------------------------------------------------------------"
"                                                                                           "
" The data file below contains 10 columns.  Columns 1-4 give the dates in several redundant "
" formats. Column 5 below gives monthly Mauna Loa CO2 concentrations in micro-mol CO2 per   "
" mole (ppm), reported on the 2008A SIO manometric mole fraction scale.  This is the        "
" standard version of the data most often sought.  The monthly values have been adjusted    "
" to 24:00 hours on the 15th of each month.  Column 6 gives the same data after a seasonal  "
" adjustment to remove the quasi-regular seasonal cycle.  The adjustment involves           "
" subtracting from the data a 4-harmonic fit with a linear gain factor.  Column 7 is a      "
" smoothed version of the data generated from a stiff cubic spline function plus 4-harmonic "
" functions with linear gain.  Column 8 is the same smoothed version with the seasonal      "
" cycle removed.  Column 9 is identical to Column 5 except that the missing values from     "
" Column 5 have been filled with values from Column 7.  Column 10 is identical to Column 6  "
" except missing values have been filled with values from Column 8.  Missing values are     "
" denoted by -99.99                                                                         "
"                                                                                           "
" CO2 concentrations are measured on the '08A' calibration scale                            "
1999, 06,   36326, 1999.4548,   370.35,   367.92,     370.67,   368.26,     370.35,   367.92
1999, 07,   36356, 1999.5370,   369.27,   368.47,     369.09,   368.33,     369.27,   368.47
1999, 08,   36387, 1999.6219,   366.93,   368.36,     366.93,   368.40,     366.93,   368.36
1999, 09,   36418, 1999.7068,   364.64,   367.94,     365.16,   368.48,     364.64,   367.94
1999, 10,   36448, 1999.7890,   365.13,   368.56,     365.14,   368.56,     365.13,   368.56
1999, 11,   36479, 1999.8740,   366.68,   368.83,     366.50,   368.64,     366.68,   368.83
1999, 12,   36509, 1999.9562,   368.00,   368.90,     367.85,   368.73,     368.00,   368.90
2000, 01,   36540, 2000.0410,   369.14,   369.11,     368.86,   368.82,     369.14,   369.11
2000, 02,   36571, 2000.1257,   369.46,   368.76,     369.62,   368.91,     369.46,   368.76
2000, 03,   36600, 2000.2049,   370.51,   369.01,     370.52,   369.01,     370.51,   369.01
2000, 04,   36631, 2000.2896,   371.66,   368.97,     371.83,   369.11,     371.66,   368.97
2000, 05,   36661, 2000.3716,   371.83,   368.61,     372.45,   369.23,     371.83,   368.61
2000, 06,   36692, 2000.4563,   371.69,   369.28,     371.75,   369.36,     371.69,   369.28
2000, 07,   36722, 2000.5383,   370.12,   369.35,     370.23,   369.50,     370.12,   369.35
2000, 08,   36753, 2000.6230,   368.12,   369.59,     368.14,   369.64,     368.12,   369.59
2000, 09,   36784, 2000.7077,   366.62,   369.94,     366.45,   369.79,     366.62,   369.94
2000, 10,   36814, 2000.7896,   366.73,   370.16,     366.51,   369.94,     366.73,   370.16
2000, 11,   36845, 2000.8743,   368.29,   370.45,     367.94,   370.08,     368.29,   370.45
2000, 12,   36875, 2000.9563,   369.53,   370.42,     369.33,   370.21,     369.53,   370.42
2001, 01,   36906, 2001.0411,   370.28,   370.26,     370.37,   370.33,     370.28,   370.26
2001, 02,   36937, 2001.1260,   371.50,   370.79,     371.17,   370.45,     371.50,   370.79
2001, 03,   36965, 2001.2027,   372.12,   370.64,     372.05,   370.56,     372.12,   370.64
2001, 04,   36996, 2001.2877,   372.86,   370.19,     373.37,   370.67,     372.86,   370.19
2001, 05,   37026, 2001.3699,   374.02,   370.79,     374.02,   370.79,     374.02,   370.79
2001, 06,   37057, 2001.4548,   373.31,   370.86,     373.35,   370.92,     373.31,   370.86
2001, 07,   37087, 2001.5370,   371.62,   370.82,     371.82,   371.05,     371.62,   370.82
2001, 08,   37118, 2001.6219,   369.55,   370.99,     369.72,   371.20,     369.55,   370.99
2001, 09,   37149, 2001.7068,   367.96,   371.28,     368.01,   371.35,     367.96,   371.28
2001, 10,   37179, 2001.7890,   368.10,   371.55,     368.07,   371.51,     368.10,   371.55
2001, 11,   37210, 2001.8740,   369.68,   371.86,     369.52,   371.67,     369.68,   371.86
2001, 12,   37240, 2001.9562,   371.24,   372.14,     370.95,   371.84,     371.24,   372.14
2002, 01,   37271, 2002.0411,   372.44,   372.41,     372.04,   372.00,     372.44,   372.41
2002, 02,   37302, 2002.1260,   373.08,   372.38,     372.89,   372.17,     373.08,   372.38
2002, 03,   37330, 2002.2027,   373.52,   372.03,     373.83,   372.33,     373.52,   372.03
2002, 04,   37361, 2002.2877,   374.86,   372.17,     375.22,   372.52,     374.86,   372.17
2002, 05,   37391, 2002.3699,   375.55,   372.31,     375.95,   372.71,     375.55,   372.31
2002, 06,   37422, 2002.4548,   375.40,   372.95,     375.35,   372.92,     375.40,   372.95
2002, 07,   37452, 2002.5370,   374.02,   373.22,     373.90,   373.13,     374.02,   373.22
2002, 08,   37483, 2002.6219,   371.49,   372.93,     371.88,   373.36,     371.49,   372.93
2002, 09,   37514, 2002.7068,   370.70,   374.04,     370.24,   373.60,     370.70,   374.04
2002, 10,   37544, 2002.7890,   370.25,   373.71,     370.38,   373.83,     370.25,   373.71
2002, 11,   37575, 2002.8740,   372.08,   374.26,     371.90,   374.06,     372.08,   374.26
2002, 12,   37605, 2002.9562,   373.78,   374.68,     373.40,   374.28,     373.78,   374.68
2003, 01,   37636, 2003.0411,   374.68,   374.65,     374.55,   374.51,     374.68,   374.65
2003, 02,   37667, 2003.1260,   375.62,   374.91,     375.45,   374.73,     375.62,   374.91
2003, 03,   37695, 2003.2027,   376.11,   374.62,     376.42,   374.92,     376.11,   374.62
2003, 04,   37726, 2003.2877,   377.65,   374.95,     377.84,   375.13,     377.65,   374.95
2003, 05,   37756, 2003.3699,   378.35,   375.10,     378.58,   375.33,     378.35,   375.10
2003, 06,   37787, 2003.4548,   378.13,   375.66,     377.98,   375.53,     378.13,   375.66
2003, 07,   37817, 2003.5370,   376.61,   375.80,     376.50,   375.73,     376.61,   375.80
2003, 08,   37848, 2003.6219,   374.48,   375.94,     374.43,   375.92,     374.48,   375.94
2003, 09,   37879, 2003.7068,   372.98,   376.32,     372.74,   376.10,     372.98,   376.32
2003, 10,   37909, 2003.7890,   373.00,   376.47,     372.81,   376.27,     373.00,   376.47
2003, 11,   37940, 2003.8740,   374.35,   376.53,     374.26,   376.43,     374.35,   376.53
2003, 12,   37970, 2003.9562,   375.69,   376.59,     375.69,   376.57,     375.69,   376.59
2004, 01,   38001, 2004.0410,   376.79,   376.76,     376.75,   376.71,     376.79,   376.76
2004, 02,   38032, 2004.1257,   377.36,   376.65,     377.56,   376.84,     377.36,   376.65
2004, 03,   38061, 2004.2049,   378.39,   376.87,     378.50,   376.96,     378.39,   376.87
2004, 04,   38092, 2004.2896,   380.50,   377.77,     379.82,   377.08,     380.50,   377.77
2004, 05,   38122, 2004.3716,   380.61,   377.35,     380.45,   377.19,     380.61,   377.35
2004, 06,   38153, 2004.4563,   379.55,   377.10,     379.73,   377.30,     379.55,   377.10
2004, 07,   38183, 2004.5383,   377.76,   376.99,     378.17,   377.42,     377.76,   376.99
2004, 08,   38214, 2004.6230,   375.84,   377.32,     376.04,   377.56,     375.84,   377.32
2004, 09,   38245, 2004.7077,   374.05,   377.41,     374.33,   377.71,     374.05,   377.41
2004, 10,   38275, 2004.7896,   374.22,   377.70,     374.41,   377.87,     374.22,   377.70
2004, 11,   38306, 2004.8743,   375.84,   378.03,     375.89,   378.06,     375.84,   378.03
2004, 12,   38336, 2004.9563,   377.44,   378.35,     377.36,   378.24,     377.44,   378.35
2005, 01,   38367, 2005.0411,   378.34,   378.31,     378.49,   378.45,     378.34,   378.31
2005, 02,   38398, 2005.1260,   379.61,   378.90,     379.39,   378.66,     379.61,   378.90
2005, 03,   38426, 2005.2027,   380.17,   378.68,     380.37,   378.86,     380.17,   378.68
2005, 04,   38457, 2005.2877,   382.05,   379.34,     381.81,   379.08,     382.05,   379.34
2005, 05,   38487, 2005.3699,   382.24,   378.96,     382.56,   379.29,     382.24,   378.96
2005, 06,   38518, 2005.4548,   382.08,   379.60,     381.97,   379.51,     382.08,   379.60
2005, 07,   38548, 2005.5370,   380.67,   379.86,     380.50,   379.72,     380.67,   379.86
2005, 08,   38579, 2005.6219,   378.67,   380.13,     378.44,   379.94,     378.67,   380.13
2005, 09,   38610, 2005.7068,   376.42,   379.79,     376.76,   380.15,     376.42,   379.79
2005, 10,   38640, 2005.7890,   376.80,   380.30,     376.87,   380.35,     376.80,   380.30
2005, 11,   38671, 2005.8740,   378.31,   380.51,     378.37,   380.55,     378.31,   380.51
2005, 12,   38701, 2005.9562,   379.96,   380.87,     379.84,   380.73,     379.96,   380.87
2006, 01,   38732, 2006.0411,   381.37,   381.34,     380.96,   380.92,     381.37,   381.34
2006, 02,   38763, 2006.1260,   382.02,   381.30,     381.81,   381.09,     382.02,   381.30
2006, 03,   38791, 2006.2027,   382.56,   381.06,     382.75,   381.23,     382.56,   381.06
2006, 04,   38822, 2006.2877,   384.37,   381.64,     384.13,   381.39,     384.37,   381.64
2006, 05,   38852, 2006.3699,   384.92,   381.64,     384.81,   381.53,     384.92,   381.64
2006, 06,   38883, 2006.4548,   384.03,   381.54,     384.14,   381.68,     384.03,   381.54
2006, 07,   38913, 2006.5370,   382.28,   381.47,     382.60,   381.82,     382.28,   381.47
2006, 08,   38944, 2006.6219,   380.48,   381.94,     380.46,   381.97,     380.48,   381.94
2006, 09,   38975, 2006.7068,   378.81,   382.19,     378.72,   382.12,     378.81,   382.19
2006, 10,   39005, 2006.7890,   379.06,   382.57,     378.77,   382.27,     379.06,   382.57
2006, 11,   39036, 2006.8740,   380.14,   382.35,     380.23,   382.42,     380.14,   382.35
2006, 12,   39066, 2006.9562,   381.66,   382.57,     381.67,   382.56,     381.66,   382.57
2007, 01,   39097, 2007.0411,   382.58,   382.56,     382.75,   382.71,     382.58,   382.56
2007, 02,   39128, 2007.1260,   383.71,   383.00,     383.60,   382.87,     383.71,   383.00
2007, 03,   39156, 2007.2027,   384.34,   382.83,     384.53,   383.01,     384.34,   382.83
2007, 04,   39187, 2007.2877,   386.23,   383.50,     385.92,   383.17,     386.23,   383.50
2007, 05,   39217, 2007.3699,   386.41,   383.12,     386.62,   383.32,     386.41,   383.12
2007, 06,   39248, 2007.4548,   385.87,   383.38,     385.96,   383.49,     385.87,   383.38
2007, 07,   39278, 2007.5370,   384.45,   383.63,     384.43,   383.64,     384.45,   383.63
2007, 08,   39309, 2007.6219,   381.84,   383.31,     382.30,   383.81,     381.84,   383.31
2007, 09,   39340, 2007.7068,   380.86,   384.25,     380.57,   383.98,     380.86,   384.25
2007, 10,   39370, 2007.7890,   380.86,   384.38,     380.63,   384.14,     380.86,   384.38
2007, 11,   39401, 2007.8740,   382.35,   384.57,     382.10,   384.29,     382.35,   384.57
2007, 12,   39431, 2007.9562,   383.61,   384.53,     383.54,   384.44,     383.61,   384.53
2008, 01,   39462, 2008.0410,   385.07,   385.04,     384.62,   384.59,     385.07,   385.04
2008, 02,   39493, 2008.1257,   385.84,   385.13,     385.46,   384.73,     385.84,   385.13
2008, 03,   39522, 2008.2049,   385.83,   384.29,     386.42,   384.86,     385.83,   384.29
2008, 04,   39553, 2008.2896,   386.77,   384.00,     387.80,   385.02,     386.77,   384.00
2008, 05,   39583, 2008.3716,   388.51,   385.21,     388.47,   385.17,     388.51,   385.21
2008, 06,   39614, 2008.4563,   388.05,   385.57,     387.80,   385.34,     388.05,   385.57
2008, 07,   39644, 2008.5383,   386.25,   385.47,     386.26,   385.51,     386.25,   385.47
2008, 08,   39675, 2008.6230,   384.08,   385.59,     384.14,   385.68,     384.08,   385.59
2008, 09,   39706, 2008.7077,   383.09,   386.50,     382.42,   385.85,     383.09,   386.50
2008, 10,   39736, 2008.7896,   382.78,   386.30,     382.50,   386.01,     382.78,   386.30
2008, 11,   39767, 2008.8743,   384.01,   386.23,     383.97,   386.16,     384.01,   386.23
2008, 12,   39797, 2008.9563,   385.11,   386.03,     385.41,   386.31,     385.11,   386.03
2009, 01,   39828, 2009.0411,   386.65,   386.63,     386.51,   386.47,     386.65,   386.63
2009, 02,   39859, 2009.1260,   387.12,   386.40,     387.36,   386.62,     387.12,   386.40
2009, 03,   39887, 2009.2027,   388.51,   387.00,     388.30,   386.77,     388.51,   387.00
2009, 04,   39918, 2009.2877,   389.57,   386.82,     389.70,   386.93,     389.57,   386.82
2009, 05,   39948, 2009.3699,   390.16,   386.85,     390.41,   387.09,     390.16,   386.85
2009, 06,   39979, 2009.4548,   389.62,   387.11,     389.76,   387.28,     389.62,   387.11
2009, 07,   40009, 2009.5370,   388.07,   387.25,     388.25,   387.46,     388.07,   387.25
2009, 08,   40040, 2009.6219,   386.08,   387.56,     386.15,   387.66,     386.08,   387.56
2009, 09,   40071, 2009.7068,   384.65,   388.06,     384.45,   387.88,     384.65,   388.06
2009, 10,   40101, 2009.7890,   384.33,   387.87,     384.56,   388.09,     384.33,   387.87
2009, 11,   40132, 2009.8740,   386.05,   388.28,     386.11,   388.31,     386.05,   388.28
2009, 12,   40162, 2009.9562,   387.49,   388.41,     387.63,   388.54,     387.49,   388.41
2010, 01,   40193, 2010.0411,   388.55,   388.52,     388.80,   388.76,     388.55,   388.52
2010, 02,   40224, 2010.1260,   390.07,   389.35,     389.72,   388.99,     390.07,   389.35
2010, 03,   40252, 2010.2027,   391.01,   389.49,     390.72,   389.18,     391.01,   389.49
2010, 04,   40283, 2010.2877,   392.38,   389.62,     392.16,   389.39,     392.38,   389.62
2010, 05,   40313, 2010.3699,   393.22,   389.89,     392.90,   389.58,     393.22,   389.89
2010, 06,   40344, 2010.4548,   392.24,   389.72,     392.26,   389.77,     392.24,   389.72
2010, 07,   40374, 2010.5370,   390.33,   389.51,     390.73,   389.94,     390.33,   389.51
2010, 08,   40405, 2010.6219,   388.52,   390.01,     388.59,   390.11,     388.52,   390.01
2010, 09,   40436, 2010.7068,   386.84,   390.26,     386.84,   390.28,     386.84,   390.26
2010, 10,   40466, 2010.7890,   387.16,   390.72,     386.89,   390.43,     387.16,   390.72
2010, 11,   40497, 2010.8740,   388.67,   390.90,     388.37,   390.58,     388.67,   390.90
2010, 12,   40527, 2010.9562,   389.81,   390.73,     389.81,   390.72,     389.81,   390.73
2011, 01,   40558, 2011.0411,   391.30,   391.27,     390.89,   390.85,     391.30,   391.27
2011, 02,   40589, 2011.1260,   391.92,   391.19,     391.71,   390.97,     391.92,   391.19
2011, 03,   40617, 2011.2027,   392.45,   390.93,     392.63,   391.09,     392.45,   390.93
2011, 04,   40648, 2011.2877,   393.37,   390.60,     394.01,   391.22,     393.37,   390.60
2011, 05,   40678, 2011.3699,   394.28,   390.94,     394.70,   391.36,     394.28,   390.94
2011, 06,   40709, 2011.4548,   393.69,   391.17,     394.03,   391.52,     393.69,   391.17
2011, 07,   40739, 2011.5370,   392.60,   391.77,     392.48,   391.69,     392.60,   391.77
2011, 08,   40770, 2011.6219,   390.21,   391.70,     390.34,   391.86,     390.21,   391.70
2011, 09,   40801, 2011.7068,   389.00,   392.43,     388.60,   392.05,     389.00,   392.43
2011, 10,   40831, 2011.7890,   388.93,   392.50,     388.68,   392.23,     388.93,   392.50
2011, 11,   40862, 2011.8740,   390.24,   392.49,     390.19,   392.41,     390.24,   392.49
2011, 12,   40892, 2011.9562,   391.80,   392.73,     391.68,   392.59,     391.80,   392.73
2012, 01,   40923, 2012.0410,   393.07,   393.05,     392.81,   392.77,     393.07,   393.05
2012, 02,   40954, 2012.1257,   393.35,   392.62,     393.69,   392.95,     393.35,   392.62
2012, 03,   40983, 2012.2049,   394.36,   392.80,     394.71,   393.13,     394.36,   392.80
2012, 04,   41014, 2012.2896,   396.43,   393.63,     396.15,   393.33,     396.43,   393.63
2012, 05,   41044, 2012.3716,   396.87,   393.52,     396.88,   393.53,     396.87,   393.52
2012, 06,   41075, 2012.4563,   395.88,   393.37,     396.24,   393.75,     395.88,   393.37
2012, 07,   41105, 2012.5383,   394.52,   393.73,     394.74,   393.97,     394.52,   393.73
2012, 08,   41136, 2012.6230,   392.54,   394.06,     392.65,   394.21,     392.54,   394.06
2012, 09,   41167, 2012.7077,   391.13,   394.58,     390.98,   394.45,     391.13,   394.58
2012, 10,   41197, 2012.7896,   391.01,   394.58,     391.14,   394.69,     391.01,   394.58
2012, 11,   41228, 2012.8743,   392.95,   395.20,     392.71,   394.93,     392.95,   395.20
2012, 12,   41258, 2012.9563,   394.34,   395.26,     394.26,   395.17,     394.34,   395.26
2013, 01,   41289, 2013.0411,   395.61,   395.58,     395.44,   395.40,     395.61,   395.58
2013, 02,   41320, 2013.1260,   396.85,   396.12,     396.37,   395.63,     396.85,   396.12
2013, 03,   41348, 2013.2027,   397.26,   395.72,     397.38,   395.82,     397.26,   395.72
2013, 04,   41379, 2013.2877,   398.35,   395.57,     398.84,   396.04,     398.35,   395.57
2013, 05,   41409, 2013.3699,   399.98,   396.62,     399.59,   396.24,     399.98,   396.62
2013, 06,   41440, 2013.4548,   398.87,   396.33,     398.96,   396.44,     398.87,   396.33
2013, 07,   41470, 2013.5370,   397.37,   396.54,     397.43,   396.63,     397.37,   396.54
2013, 08,   41501, 2013.6219,   395.41,   396.91,     395.29,   396.83,     395.41,   396.91
2013, 09,   41532, 2013.7068,   393.39,   396.85,     393.54,   397.02,     393.39,   396.85
2013, 10,   41562, 2013.7890,   393.70,   397.28,     393.62,   397.20,     393.70,   397.28
2013, 11,   41593, 2013.8740,   395.19,   397.45,     395.14,   397.38,     395.19,   397.45
2013, 12,   41623, 2013.9562,   396.82,   397.75,     396.63,   397.55,     396.82,   397.75
2014, 01,   41654, 2014.0411,   397.93,   397.90,     397.76,   397.72,     397.93,   397.90
2014, 02,   41685, 2014.1260,   398.10,   397.37,     398.63,   397.88,     398.10,   397.37
2014, 03,   41713, 2014.2027,   399.47,   397.93,     399.59,   398.03,     399.47,   397.93
2014, 04,   41744, 2014.2877,   401.33,   398.54,     401.01,   398.20,     401.33,   398.54
2014, 05,   41774, 2014.3699,   401.88,   398.51,     401.72,   398.36,     401.88,   398.51
2014, 06,   41805, 2014.4548,   401.31,   398.75,     401.04,   398.52,     401.31,   398.75
2014, 07,   41835, 2014.5370,   399.07,   398.24,     399.47,   398.67,     399.07,   398.24
2014, 08,   41866, 2014.6219,   397.21,   398.71,     397.29,   398.84,     397.21,   398.71
2014, 09,   41897, 2014.7068,   395.40,   398.87,     395.52,   399.00,     395.40,   398.87
2014, 10,   41927, 2014.7890,   395.65,   399.25,     395.59,   399.17,     395.65,   399.25
2014, 11,   41958, 2014.8740,   397.22,   399.49,     397.11,   399.35,     397.22,   399.49
2014, 12,   41988, 2014.9562,   398.79,   399.73,     398.60,   399.52,     398.79,   399.73
2015, 01,   42019, 2015.0411,   399.85,   399.82,     399.74,   399.70,     399.85,   399.82
2015, 02,   42050, 2015.1260,   400.31,   399.57,     400.64,   399.89,     400.31,   399.57
2015, 03,   42078, 2015.2027,   401.51,   399.97,     401.63,   400.07,     401.51,   399.97
2015, 04,   42109, 2015.2877,   403.45,   400.65,     403.09,   400.27,     403.45,   400.65
2015, 05,   42139, 2015.3699,   404.11,   400.73,     403.86,   400.49,     404.11,   400.73
2015, 06,   42170, 2015.4548,   402.88,   400.32,     403.26,   400.72,     402.88,   400.32
2015, 07,   42200, 2015.5370,   401.60,   400.76,     401.77,   400.97,     401.60,   400.76
2015, 08,   42231, 2015.6219,   399.00,   400.51,     399.69,   401.24,     399.00,   400.51
2015, 09,   42262, 2015.7068,   397.50,   400.97,     398.05,   401.54,     397.50,   400.97
2015, 10,   42292, 2015.7890,   398.28,   401.89,     398.25,   401.85,     398.28,   401.89
2015, 11,   42323, 2015.8740,   400.24,   402.51,     399.92,   402.17,     400.24,   402.51
2015, 12,   42353, 2015.9562,   401.89,   402.83,     401.56,   402.49,     401.89,   402.83
2016, 01,   42384, 2016.0410,   402.65,   402.62,     402.85,   402.81,     402.65,   402.62
2016, 02,   42415, 2016.1257,   404.16,   403.42,     403.86,   403.12,     404.16,   403.42
2016, 03,   42444, 2016.2049,   404.86,   403.28,     404.99,   403.39,     404.86,   403.28
2016, 04,   42475, 2016.2896,   407.57,   404.74,     406.52,   403.67,     407.57,   404.74
2016, 05,   42505, 2016.3716,   407.65,   404.27,     407.30,   403.92,     407.65,   404.27
2016, 06,   42536, 2016.4563,   407.00,   404.46,     406.68,   404.16,     407.00,   404.46
2016, 07,   42566, 2016.5383,   404.50,   403.70,     405.15,   404.38,     404.50,   403.70
2016, 08,   42597, 2016.6230,   402.24,   403.78,     403.02,   404.60,     402.24,   403.78
2016, 09,   42628, 2016.7077,   401.01,   404.51,     401.30,   404.82,     401.01,   404.51
2016, 10,   42658, 2016.7896,   401.50,   405.11,     401.43,   405.03,     401.50,   405.11
2016, 11,   42689, 2016.8743,   403.64,   405.91,     403.00,   405.25,     403.64,   405.91
2016, 12,   42719, 2016.9563,   404.55,   405.49,     404.52,   405.44,     404.55,   405.49
2017, 01,   42750, 2017.0411,   406.07,   406.04,     405.68,   405.64,     406.07,   406.04
2017, 02,   42781, 2017.1260,   406.64,   405.90,     406.58,   405.82,     406.64,   405.90
2017, 03,   42809, 2017.2027,   407.06,   405.50,     407.56,   405.99,     407.06,   405.50
2017, 04,   42840, 2017.2877,   408.95,   406.14,     409.00,   406.17,     408.95,   406.14
2017, 05,   42870, 2017.3699,   409.91,   406.50,     409.74,   406.34,     409.91,   406.50
2017, 06,   42901, 2017.4548,   409.12,   406.54,     409.07,   406.52,     409.12,   406.54
2017, 07,   42931, 2017.5370,   -99.99,   -99.99,     -99.99,   -99.99,     -99.99,   -99.99
2017, 08,   42962, 2017.6219,   -99.99,   -99.99,     -99.99,   -99.99,     -99.99,   -99.99
2017, 09,   42993, 2017.7068,   -99.99,   -99.99,     -99.99,   -99.99,     -99.99,   -99.99
2017, 10,   43023, 2017.7890,   -99.99,   -99.99,     -99.99,   -99.99,     -99.99,   -99.99
2017, 11,   43054, 2017.8740,   -99.99,   -99.99,     -99.99,   -99.99,     -99.99,   -99.99
2017, 12,   43084, 2017.9562,   -99.99,   -99.99,     -99.99,   -99.99,     -99.99,   -99.99
